delay_samp,ch0_real,ch0_imag,ch1_real,ch1_imag
-54,-0.009541422128677368,-0.016755977645516396,-0.0005454299389384687,0.002962969709187746
-53,0.006535843480378389,-0.009038968943059444,0.011646334081888199,-0.007488356903195381
-52,-0.009295109659433365,-0.011344389989972115,0.004573562648147345,0.008540848270058632
-51,0.0035314930137246847,-0.0195216815918684,0.005369200371205807,-0.013597439974546432
-50,-0.00814245268702507,-0.00456292973831296,0.011332857422530651,0.009227316826581955
-49,-0.002440027194097638,-0.022579457610845566,-0.002764693461358547,-0.011010228656232357
-48,-0.0010695093078538775,-0.005481624510139227,0.020037075504660606,0.002557135885581374
-47,-0.012468292377889156,-0.02080395631492138,-0.00960744358599186,-0.0029274325352162123
-46,0.003437160747125745,-0.009848758578300476,0.021818915382027626,-0.007333254907280207
-45,-0.015569387935101986,-0.012421690858900547,-0.0063408673740923405,0.008055700920522213
-44,0.0036973573733121157,-0.01810685358941555,0.01454398687928915,-0.01929582841694355
-43,-0.01081184484064579,-0.0057965535670518875,0.004073960240930319,0.016830526292324066
-42,-0.005072359926998615,-0.025412453338503838,0.0008393288007937372,-0.023019446060061455
-41,-0.002826368436217308,-0.004250379279255867,0.019654858857393265,0.014760159887373447
-40,-0.01572730578482151,-0.02376704104244709,-0.01396153587847948,-0.015640007331967354
-39,0.0018711260054260492,-0.008626923896372318,0.029983097687363625,0.0030107831116765738
-38,-0.02003580518066883,-0.014700467698276043,-0.019273791462183,0.0010133914183825254
-37,0.004081981722265482,-0.02052959054708481,0.02966080792248249,-0.01595289632678032
-36,-0.019803036004304886,-0.004472497850656509,-0.011975990608334541,0.017215467989444733
-35,-0.0034794688690453768,-0.026874477043747902,0.01565767265856266,-0.029364414513111115
-34,-0.011304729618132114,-0.0010451676789671183,0.007306318264454603,0.02526736445724964
-33,-0.013830993324518204,-0.028044497594237328,-0.005453111603856087,-0.031776364892721176
-32,-0.002444265643134713,-0.00767337204888463,0.025774383917450905,0.020656947046518326
-31,-0.022687118500471115,-0.020000100135803223,-0.019538216292858124,-0.018437158316373825
-30,-0.0011612201342359185,-0.02037518285214901,0.03535694256424904,0.00018198370526079088
-29,-0.021824639290571213,-0.006501705385744572,-0.02428484335541725,0.004282499197870493
-28,-0.010682775638997555,-0.03133470565080643,0.03291713073849678,-0.019956059753894806
-27,-0.008615861646831036,0.0008032528567127883,-0.010925616137683392,0.022376257926225662
-26,-0.027210483327507973,-0.03441662713885307,0.014047369360923767,-0.03367907181382179
-25,0.006658000405877829,-0.006971071008592844,0.012121913954615593,0.03090609423816204
-24,-0.046417057514190674,-0.022585347294807434,-0.007770639844238758,-0.03252431005239487
-23,0.01721566542983055,-0.022119099274277687,0.031807415187358856,0.018765868619084358
-22,-0.05058262124657631,-0.0012428935151547194,-0.02228475920855999,-0.01622053049504757
-21,0.016714172437787056,-0.042565975338220596,0.038619350641965866,-0.002486583311110735
-20,-0.037689872086048126,0.012779763899743557,-0.021707072854042053,0.006812387611716986
-19,-0.004144574049860239,-0.059949301183223724,0.026337768882513046,-0.023243140429258347
-18,-0.012241876684129238,0.021970156580209732,-0.005481974687427282,0.02173559181392193
-17,-0.017249032855033875,-0.05886467546224594,-0.0018053635722026229,-0.027196558192372322
-16,0.027011457830667496,0.01130144763737917,0.006105397827923298,0.010234793648123741
-15,0.07723112404346466,-0.09805629402399063,-0.07550864666700363,0.03356928378343582
-14,-0.10636850446462631,-0.32628679275512695,0.0821574404835701,0.08327697217464447
-13,-0.3575110137462616,0.1550818830728531,0.011652450077235699,0.06401578336954117
-12,0.07691897451877594,0.020445294678211212,0.1797344982624054,-0.008158106356859207
-11,-0.11532212793827057,0.12369383126497269,0.007093633525073528,-0.0460120365023613
-10,0.12004924565553665,-0.08789489418268204,0.03002804145216942,-0.020427431911230087
-9,-0.12020527571439743,-0.0006073890835978091,0.09972171485424042,0.0895182192325592
-8,-0.03512277454137802,0.02011829987168312,0.1339188665151596,-0.0934167131781578
-7,0.13916562497615814,0.04915517196059227,0.20836785435676575,-0.10172460973262787
-6,0.0307697094976902,-0.21471621096134186,-0.1418682038784027,-0.367063969373703
-5,-0.0017161557916551828,-0.2419234663248062,-0.1972047984600067,0.14343143999576569
-4,-0.3365367352962494,-0.22509798407554626,0.1233532503247261,0.1056995838880539
-3,-0.3695426285266876,-0.007842335850000381,0.129903644323349,-0.20421689748764038
-2,-0.06796557456254959,0.48436710238456726,-0.1815262734889984,0.03375611826777458
-1,0.37655961513519287,-0.5750294923782349,0.20815540850162506,-0.024967435747385025
0,-0.9867108464241028,-0.16248618066310883,-0.11916082352399826,-0.11227832734584808
1,-0.17170369625091553,0.5413557291030884,0.06298124045133591,0.10831844806671143
2,-0.1110391691327095,0.17185643315315247,0.21061961352825165,-0.10432121902704239
3,-0.025497492402791977,0.3572545051574707,-0.06015027314424515,-0.21956220269203186
4,0.3007778227329254,-0.05827690288424492,0.016444530338048935,0.026153288781642914
5,-0.44708797335624695,-0.1883840411901474,0.11876210570335388,-0.14605379104614258
6,-0.1624176800251007,0.40553927421569824,-0.020132174715399742,-0.2665540277957916
7,-0.1489357352256775,0.13878554105758667,-0.13681095838546753,-0.051152702420949936
8,-0.1452358365058899,0.5097984671592712,0.047534264624118805,-0.19266103208065033
9,0.41512659192085266,0.5195104479789734,-0.2046363651752472,-0.12191439419984818
10,0.49209335446357727,-0.16776712238788605,-0.015065459534525871,-0.10130636394023895
11,0.014520644210278988,-0.12692780792713165,-0.23530618846416473,-0.22816625237464905
12,0.1355486810207367,-0.07494285702705383,-0.3055838346481323,0.12178773432970047
13,-0.029933281242847443,-0.222101092338562,0.04786604642868042,0.050723910331726074
14,-0.21758127212524414,-0.05025612935423851,-0.16391557455062866,-0.12937578558921814
15,-0.11112872511148453,0.11281359195709229,-0.29286131262779236,0.09175245463848114
16,0.04776819050312042,0.002262946218252182,0.09240716695785522,0.32099953293800354
17,-0.28028884530067444,-0.09614085406064987,0.10637307167053223,-0.2747160792350769
18,-0.12056787312030792,0.21864493191242218,-0.28681907057762146,0.020571136847138405
19,-0.35281902551651,0.15887732803821564,-0.08017241209745407,0.17286546528339386
20,0.2138506919145584,0.5937380790710449,0.16580353677272797,-0.04300921782851219
21,0.1292150318622589,-0.02414156310260296,-0.3759087324142456,-0.0625629648566246
22,0.24446862936019897,0.13821323215961456,0.10660737007856369,0.28391292691230774
23,-0.19196826219558716,-0.10523628443479538,-0.05936163291335106,0.031059350818395615
24,0.13339906930923462,0.33767563104629517,0.18800391256809235,-0.03670588508248329
25,0.05119272693991661,0.0829080268740654,-0.23584969341754913,0.07938758283853531
26,0.29719987511634827,0.06177404522895813,0.2736736834049225,-0.01031714491546154
27,-0.03733528405427933,0.02784995548427105,-0.1415107548236847,0.02379031479358673
28,0.3771531283855438,-0.06728493422269821,0.2462356686592102,-0.19605591893196106
29,-0.27279549837112427,-0.28549250960350037,-0.28867432475090027,-0.10776172578334808
30,-0.14975900948047638,0.29925569891929626,-0.03888877481222153,-0.05206867679953575
31,0.17604683339595795,0.1871996819972992,-0.09797260910272598,0.018499400466680527
32,0.122685506939888,0.0440368615090847,-0.19489873945713043,-0.25280457735061646
33,0.26208779215812683,0.003839754732325673,-0.4329599440097809,0.20517979562282562
34,-0.0444050058722496,-0.22028380632400513,-0.11808893829584122,0.32346591353416443
35,0.0743718072772026,0.1564611941576004,0.08587047457695007,0.14674830436706543
36,0.14820829033851624,-0.31817394495010376,-0.19447501003742218,0.21891629695892334
37,-0.3292774558067322,-0.0691998153924942,0.3143804669380188,0.23264740407466888
38,-0.026936277747154236,0.06542357057332993,-0.09206375479698181,-0.04205873981118202
39,-0.38455072045326233,0.0643199235200882,0.15123538672924042,0.24407921731472015
40,0.0877511128783226,0.6282654404640198,0.19888338446617126,0.014025503769516945
41,0.42875099182128906,0.07476326078176498,0.1672978550195694,-0.20469355583190918
42,0.3195450007915497,-0.13889063894748688,-0.13511621952056885,-0.16070061922073364
43,-0.11745922267436981,-0.3294808268547058,-0.2879050374031067,-0.044842712581157684
44,-0.1343274861574173,0.18780280649662018,-0.023340966552495956,0.3882673382759094
45,0.1049143522977829,0.011736815795302391,0.048245079815387726,-0.18964914977550507
46,-0.06235507130622864,0.054734110832214355,-0.24101732671260834,0.37423020601272583
47,0.14191915094852448,0.22490842640399933,0.2666639983654022,0.13128973543643951
48,0.3081723153591156,-0.09133119136095047,0.09618425369262695,0.08795658499002457
49,0.09501712769269943,-0.17745918035507202,0.0748007521033287,-0.0915721207857132
50,-0.009538257494568825,-0.23904038965702057,-0.07582041621208191,0.17174549400806427
51,-0.1601933240890503,-0.09756757318973541,0.2838324010372162,0.1964012235403061
52,-0.21969226002693176,0.04070429503917694,0.29976388812065125,-0.34229204058647156
53,0.12550018727779388,0.22289279103279114,-0.35796916484832764,-0.13810135424137115
54,-0.019726090133190155,-0.18869759142398834,-0.028837593272328377,0.14074955880641937
55,0.04584767669439316,0.19351065158843994,-0.09452873468399048,0.25252261757850647
56,0.10522822290658951,-0.2821880280971527,0.34554818272590637,0.06973086297512054
57,-0.2244517207145691,-0.16720320284366608,0.029680166393518448,-0.07844933867454529
58,-0.5072394013404846,0.13190646469593048,0.0035975466016680002,-0.12595528364181519
59,0.14699605107307434,0.5096074342727661,-0.11379444599151611,0.18626640737056732
60,0.05146303027868271,-0.016345849260687828,0.10130050778388977,0.06009797379374504
61,0.1012202650308609,0.1270180493593216,0.13572625815868378,0.15998320281505585
62,-0.1388503909111023,0.13986089825630188,0.109232597053051,-0.01300930418074131
63,0.28155645728111267,0.21992087364196777,0.33832743763923645,0.022283358499407768
64,0.030436206609010696,0.12136705964803696,-0.07771068066358566,-0.3180345296859741
65,0.38600629568099976,0.07578350603580475,0.01791718415915966,0.10906859487295151
66,0.18033771216869354,-0.02349737472832203,-0.019223328679800034,0.008511639200150967
67,0.24991904199123383,-0.26220905780792236,0.21185925602912903,0.02447427809238434
68,0.018253358080983162,-0.04180220514535904,0.01576010137796402,0.05310981720685959
69,0.09905208647251129,-0.34858497977256775,0.47790277004241943,-0.14806455373764038
70,-0.19565129280090332,-0.07677343487739563,-0.1184237077832222,-0.44710782170295715
71,-0.22922247648239136,-0.04849948361515999,-0.152910977602005,-0.10096319019794464
72,0.030655765905976295,0.2831747531890869,-0.13151992857456207,-0.021997177973389626
73,0.054234351962804794,-0.0045237126760184765,-0.09590724110603333,0.019359659403562546
74,0.18925675749778748,-0.016003701835870743,0.05937866121530533,0.10833774507045746
75,-0.18421049416065216,-0.015137090347707272,0.05574098601937294,-0.10113899409770966
76,0.27267247438430786,0.06615346670150757,0.04905450716614723,-0.05268538370728493
77,-0.17045290768146515,-0.061777930706739426,-0.09642333537340164,-0.2051261067390442
78,0.2258877158164978,0.12425009906291962,-0.19431284070014954,0.0962362214922905
79,0.056655559688806534,-0.0031438299920409918,0.1160627007484436,0.0825362503528595
80,0.30673375725746155,-0.15506082773208618,-0.019894298166036606,-0.1719208061695099
81,-0.13155849277973175,-0.19841298460960388,-0.13934816420078278,0.01985882967710495
82,0.08003336191177368,-0.0033127686474472284,-0.07246845960617065,-0.00938994251191616
83,0.013313377276062965,-0.1526067852973938,-0.16992484033107758,0.11338604986667633
84,0.03289742395281792,-0.04315244033932686,0.051369812339544296,0.25965431332588196
85,0.07046165317296982,-0.2854268252849579,0.23202328383922577,0.026406720280647278
86,-0.28246596455574036,-0.10856010019779205,0.07244721800088882,-0.1636413335800171
87,0.06646440178155899,-0.015535691753029823,-0.16695138812065125,-0.07842662930488586
88,-0.18401378393173218,-0.2639676630496979,-0.058903321623802185,0.13645149767398834
89,-0.27778348326683044,-0.0086776502430439,-0.07994344085454941,0.06444770842790604
90,-0.2381572127342224,0.10017900168895721,0.02405749075114727,0.3565081059932709
91,-0.039059147238731384,0.19072270393371582,0.47198212146759033,0.13549008965492249
92,0.0003286119026597589,-0.10934795439243317,0.21364091336727142,-0.32837221026420593
93,-0.4456994831562042,0.01908602938055992,0.005980856716632843,-0.09111350029706955
94,-0.1875489056110382,0.5944372415542603,0.014424225315451622,-0.21554453670978546
95,0.3759153485298157,0.33989226818084717,-0.08911602199077606,-0.035576410591602325
96,0.28627434372901917,0.04135027527809143,-0.12232660502195358,-0.04193439334630966
97,0.2648138999938965,-0.28796347975730896,0.10017020255327225,0.16086529195308685
98,-0.46686500310897827,-0.058957818895578384,0.03685566037893295,-0.17449314892292023
99,0.25224244594573975,0.5018578767776489,0.02748013287782669,0.017020396888256073
100,0.2712520360946655,-0.20693811774253845,-0.05260952562093735,-0.16493728756904602
101,0.022649433463811874,-0.05330055579543114,-0.13057012856006622,0.015332311391830444
102,0.022530438378453255,-0.02384011261165142,-0.04161665961146355,0.15676642954349518
103,0.14615648984909058,-0.004328238312155008,0.1660292148590088,-0.06736505031585693
104,0.09080684930086136,-0.31969186663627625,-0.17107093334197998,-0.034571822732686996
105,-0.49306121468544006,-0.0795062854886055,0.030410226434469223,0.17866738140583038
106,0.12632499635219574,0.4302569031715393,0.22436481714248657,-0.011552912183105946
107,0.010836636647582054,-0.16510038077831268,-0.09389003366231918,-0.19893589615821838
108,0.09244296699762344,0.2927612364292145,-0.03831658512353897,0.14631588757038116
109,0.15953302383422852,-0.2011038064956665,0.012396897189319134,0.0492599792778492
110,-0.06709634512662888,0.06129580736160278,0.23087075352668762,0.11974727362394333
111,0.11246242374181747,0.10571787506341934,0.1589052826166153,-0.18108762800693512
112,0.309933066368103,-0.10114333778619766,0.06433769315481186,-0.16993476450443268
113,0.010613509453833103,-0.35445109009742737,-0.07604746520519257,-0.128135547041893
114,-0.3311726152896881,-0.20655283331871033,0.014522708021104336,-0.03278322517871857
115,-0.19395536184310913,0.3495759069919586,0.10622375458478928,-0.210276797413826
116,0.1903943419456482,0.0014937398955225945,-0.37849223613739014,-0.28474757075309753
117,-0.050110504031181335,0.10378548502922058,-0.1366245299577713,0.3282058835029602
118,0.21997720003128052,0.03385905548930168,0.06386969238519669,-0.11124623566865921
119,0.18406212329864502,-0.17733976244926453,-0.10218352824449539,0.05059237778186798
120,-0.15851421654224396,-0.31524038314819336,-0.05296473950147629,-0.022567451000213623
121,-0.18771608173847198,0.12326981127262115,-0.06328534334897995,0.046759530901908875
122,0.052060164511203766,-0.090012326836586,-0.07503914088010788,0.05222100019454956
123,-0.28722238540649414,-0.05814628303050995,-0.026538779959082603,0.06710431724786758
124,-0.1523049771785736,0.25378742814064026,-0.0195043683052063,0.11665008217096329
125,-0.038362178951501846,0.231554314494133,0.028760133311152458,0.04770738631486893
126,0.2069762647151947,0.35246744751930237,0.03538776934146881,0.12617625296115875
127,0.38168591260910034,-0.05353233218193054,0.08906436711549759,0.062204062938690186
128,0.07450762391090393,-0.11599893867969513,0.2234426885843277,0.030866101384162903
129,0.1962401121854782,0.027247890830039978,0.031746331602334976,-0.19880986213684082
130,0.26711294054985046,-0.33469897508621216,0.03480462729930878,-0.01298221480101347
131,-0.25417181849479675,-0.3807727098464966,-0.04458809643983841,-0.16905154287815094
132,-0.3418755531311035,0.12548580765724182,-0.11946918815374374,-0.006157737225294113
133,0.13899315893650055,0.28700414299964905,-0.1305316984653473,0.07975757122039795
134,0.2534247934818268,-0.2042216658592224,0.07978054881095886,0.163492351770401
135,-0.13123643398284912,-0.1991695612668991,0.08272775262594223,-0.026015814393758774
136,-0.08057928830385208,-0.016368763521313667,0.01989126391708851,0.02585454098880291
137,-0.09474220871925354,-0.08522182703018188,0.11934281140565872,0.005882561206817627
138,-0.1749621331691742,0.10756777226924896,-0.002690730383619666,-0.1607075035572052
139,0.11263144761323929,0.1520663946866989,-0.10995867848396301,0.11235658824443817
140,0.14415043592453003,-0.12095897644758224,0.17659783363342285,0.01920693926513195
141,-0.08741018921136856,-0.1626962125301361,-0.007664820645004511,-0.0701378583908081
142,-0.11932124197483063,-0.06291688233613968,0.04759154096245766,-0.052305806428194046
143,-0.23334304988384247,0.096221424639225,-0.07930150628089905,0.042495325207710266
144,0.1834709197282791,0.1781972050666809,0.21670407056808472,-0.005213747266680002
145,-0.03748908266425133,-0.21089814603328705,-0.07875784486532211,-0.18684139847755432
146,-0.06706129759550095,0.05596896633505821,-0.008906645700335503,0.030443664640188217
147,-0.13345471024513245,-0.05800845846533775,-0.029342567548155785,-0.028032438829541206
148,0.01018703356385231,0.15170712769031525,0.09436282515525818,-0.006228517275303602
149,-0.08580140024423599,-0.16675396263599396,-0.05494888871908188,-0.15457722544670105
150,-0.20765796303749084,0.24507834017276764,-0.05992165207862854,0.039946965873241425
151,0.12082827091217041,0.0604332834482193,-0.02766987681388855,-0.07038708031177521
152,-0.09976549446582794,0.09519501775503159,-0.0833461806178093,0.1207219809293747
153,0.09285830706357956,0.02752424031496048,0.11464929580688477,0.016193021088838577
154,-0.17668692767620087,0.12587325274944305,0.08628207445144653,0.09358777850866318
155,0.19472160935401917,0.18507643043994904,0.31816497445106506,-0.28226715326309204
156,0.01771065779030323,0.050853580236434937,-0.2536703944206238,-0.3051641881465912
157,0.26534149050712585,0.03020685352385044,-0.118763267993927,-0.06581471115350723
158,-0.04641423746943474,-0.1675877869129181,-0.2318751960992813,-0.057393454015254974
159,0.03407096490263939,0.009044602513313293,-0.17378850281238556,0.0417574904859066
160,-0.17713087797164917,-0.0965539962053299,-0.1677442193031311,0.17264065146446228
161,-0.10586310178041458,0.3158990442752838,0.03264518082141876,0.14609932899475098
162,0.23350009322166443,0.16193071007728577,0.0053298636339604855,0.08439679443836212
163,0.1915835738182068,0.019552189856767654,0.09279216080904007,0.10285422950983047
164,0.17828921973705292,-0.12896476686000824,0.08943760395050049,-0.10023663192987442
165,0.011106851510703564,-0.11092941462993622,-0.09203066676855087,0.049103282392024994
166,-0.049973517656326294,-0.11862613260746002,0.15036842226982117,0.008874713443219662
167,-0.027634358033537865,0.1635083258152008,0.01270325854420662,-0.14106450974941254
168,0.22229738533496857,-0.192759171128273,-0.17558617889881134,-0.1493854969739914
169,-0.2515009939670563,-0.0654272809624672,-0.14514495432376862,0.23254159092903137
170,0.10137850791215897,0.1061190664768219,0.10470738261938095,-0.0582868792116642
171,0.011524860747158527,-0.13268087804317474,-0.14757919311523438,0.07992026209831238
172,-0.11130902916193008,-0.06203245371580124,0.01567380502820015,0.02577216923236847
173,-0.12999527156352997,0.035073794424533844,-0.10429321974515915,0.1687130182981491
174,-0.14644956588745117,0.1544783115386963,0.1356957107782364,0.16928865015506744
175,0.13102567195892334,0.2984687089920044,0.21628497540950775,0.07623699307441711
176,0.2818220853805542,-0.05534588545560837,0.20186342298984528,-0.1977744698524475
177,-0.015510200522840023,-0.16221383213996887,-0.11081795394420624,-0.1509454846382141
178,-0.08416777849197388,0.06396830081939697,-0.004675026051700115,0.03556056693196297
179,0.06694819778203964,0.09971639513969421,-0.014733679592609406,-0.09188441932201385
180,0.14686843752861023,0.06288488954305649,-0.025548603385686874,0.05044505000114441
181,0.18649913370609283,-0.09546027332544327,0.05109371617436409,-0.10255734622478485
182,0.04884348064661026,-0.16940264403820038,-0.10887502878904343,-0.07143561542034149
183,-0.03958114981651306,-0.08135385066270828,-0.14037543535232544,0.03786251321434975
184,0.07500503957271576,-0.10286471247673035,0.044609345495700836,0.12732309103012085
185,-0.12548185884952545,-0.2203209400177002,-0.019473304972052574,-0.10353509336709976
186,-0.21162304282188416,-0.03737369179725647,-0.12364090979099274,0.1381431519985199
187,-0.22034794092178345,0.13859058916568756,0.13081547617912292,0.10366292297840118
188,0.09592787176370621,0.20606186985969543,0.045103348791599274,-0.07470148056745529
189,0.03154626116156578,-0.09393331408500671,-0.006436861120164394,0.034988272935152054
190,-0.13606147468090057,0.08847720175981522,0.04338250681757927,-0.07206396758556366
191,0.055384647101163864,0.17128106951713562,-0.07173293828964233,0.021348867565393448
192,0.11422231793403625,0.058629803359508514,0.012556515634059906,-0.04208117723464966
193,0.1246984452009201,-0.006089912261813879,-0.14662015438079834,0.09827545285224915
194,0.045975200831890106,-0.05537242442369461,0.1660284399986267,0.1334841400384903
195,0.09342572838068008,-0.05819522589445114,-0.002158394083380699,-0.1178145557641983
196,-0.11438831686973572,-0.1912858784198761,-0.004310991615056992,0.20120634138584137
197,-0.2215510606765747,0.19540463387966156,0.30298689007759094,-0.12574784457683563
198,0.20965340733528137,0.25238314270973206,-0.20510604977607727,-0.13838176429271698
199,0.2558824419975281,-0.13691754639148712,0.16816218197345734,0.1455954760313034
200,-0.0400037057697773,-0.15879398584365845,-0.005214322824031115,-0.27006208896636963
201,-0.015578093007206917,0.0011957138776779175,-0.0693594291806221,0.0929572656750679
202,0.03300140053033829,-0.04780055209994316,0.08248838037252426,-0.15239621698856354
203,0.0038723121397197247,-0.053642574697732925,-0.144717738032341,-0.05557510629296303
204,-0.008164738304913044,-0.12848897278308868,-0.03095310367643833,-0.013814020901918411
205,-0.2548104226589203,-0.02471667341887951,-0.10840582102537155,-0.030793072655797005
206,0.028908798471093178,0.27556777000427246,-0.08800399303436279,0.06430864334106445
207,0.153132826089859,-0.11243066191673279,-0.03620598465204239,0.06558465957641602
208,-0.13466693460941315,-0.004059647675603628,-0.01177145354449749,0.09623150527477264
209,0.03763141855597496,0.09854445606470108,0.09136897325515747,0.056198541074991226
210,0.04656519740819931,0.007744902744889259,0.039146244525909424,-0.03871222585439682
211,0.02821408212184906,-0.009185544215142727,0.0330786257982254,-0.0028259269893169403
212,-0.02830410934984684,-0.0003812262148130685,0.008514189161360264,-0.07914085686206818
213,-0.015885038301348686,0.12456813454627991,-0.0459098257124424,0.014379184693098068
214,0.22353951632976532,0.1092287003993988,0.07343722879886627,-0.044695623219013214
215,0.16594596207141876,-0.21349821984767914,-0.09958857297897339,-0.1403685063123703
216,-0.09375424683094025,-0.07079429924488068,-0.15068958699703217,0.0684090405702591
217,0.08914616703987122,-0.0017426253762096167,0.00108776253182441,0.07968561351299286
218,0.046569377183914185,-0.11524655669927597,0.0153729896992445,0.0115707041695714
219,0.012000520713627338,-0.18500490486621857,-0.05130451172590256,-0.0274580717086792
220,-0.23968102037906647,-0.11471173912286758,-0.02657240442931652,0.11946255713701248
221,-0.08648782223463058,0.14699998497962952,0.11288618296384811,-0.079404816031456
222,0.021206794306635857,0.005775889847427607,-0.18106521666049957,-0.055360183119773865
223,-0.011937706731259823,0.048797607421875,-0.02613053284585476,0.1406388133764267
224,0.09965305030345917,-0.04833119735121727,0.03959604352712631,0.013400321826338768
225,-0.08332834392786026,-0.15419596433639526,-0.03384650871157646,-0.028734765946865082
226,-0.16291633248329163,-0.017093699425458908,-0.08462017774581909,0.042667657136917114
227,-0.18620793521404266,0.11919126659631729,-0.043151624500751495,0.10230617225170135
228,0.04904691502451897,0.20827066898345947,0.049018874764442444,0.06974011659622192
229,0.03339274227619171,0.03951481729745865,-0.05547318980097771,0.05588207393884659
230,0.09318757057189941,0.12184043973684311,0.14227262139320374,0.1314200460910797
231,0.10162211209535599,-0.05975310876965523,0.0233094971626997,-0.13176728785037994
232,-0.02060709334909916,0.022612206637859344,-0.06580774486064911,0.06419982761144638
233,0.14049088954925537,0.04460297152400017,-0.02629256621003151,0.04607304558157921
234,0.0038971328176558018,-0.18851475417613983,0.018423540517687798,0.1293410062789917
235,-0.11016971617937088,0.1629241555929184,0.10356543213129044,0.09294183552265167
236,0.25746387243270874,-0.007484159432351589,0.14886288344860077,-0.05204399675130844
237,0.0018430144991725683,-0.17156310379505157,-0.04911813512444496,-0.03715845197439194
238,-0.06673505902290344,-0.08171632885932922,0.04905003309249878,0.04182936251163483
239,-0.05529174208641052,0.045380767434835434,0.029364366084337234,0.050737347453832626
240,0.04130150377750397,0.0065542045049369335,0.15442031621932983,-0.04392310231924057
241,0.08140207082033157,-0.06400085985660553,-0.03796524927020073,-0.07661918550729752
242,-0.1072375625371933,-0.10491504520177841,0.06391127407550812,-0.011736338958144188
