delay_samp,ch0_real,ch0_imag,ch1_real,ch1_imag
-16,0.03744636848568916,-0.0037463700864464045,0.0023859941866248846,0.012230790220201015
-15,-0.10910484939813614,0.11878590285778046,0.07357765734195709,-0.059360258281230927
-14,-0.035445038229227066,0.07955511659383774,0.020106658339500427,-0.027761174365878105
-13,0.3608444631099701,-0.21420027315616608,0.028420384973287582,-0.006078533362597227
-12,0.01549047976732254,0.015096493996679783,-0.053479623049497604,0.07849548012018204
-11,0.09525510668754578,-0.11303958296775818,-0.02254287339746952,0.10632658004760742
-10,0.022195009514689445,0.08274155110120773,-0.005671700928360224,0.07561514526605606
-9,0.029758749529719353,0.08403115719556808,-0.12641051411628723,0.012890242971479893
-8,-0.024766694754362106,-0.052983272820711136,-0.11224479228258133,0.01677984930574894
-7,-0.1210906058549881,-0.04160004481673241,-0.06383877992630005,0.06341823190450668
-6,-0.09709195792675018,0.023526985198259354,0.1802806407213211,0.2615607976913452
-5,0.07697141170501709,-0.015455108135938644,0.17364175617694855,0.09717656672000885
-4,0.35675397515296936,0.1742401421070099,-0.25039994716644287,0.02989954687654972
-3,0.09200181812047958,0.0671018436551094,-0.17624016106128693,0.016656402498483658
-2,-0.03076358139514923,-0.6254388093948364,0.2427426129579544,-0.011265556327998638
-1,0.031588517129421234,0.08383174985647202,-0.1903195083141327,0.15942034125328064
0,0.9838165640830994,0.17917892336845398,-0.007253335323184729,-0.0023731556721031666
1,0.10404138267040253,-0.1181507483124733,0.12333709746599197,-0.05339154973626137
2,-0.02909551002085209,-0.25238022208213806,-0.1806381642818451,0.23800209164619446
3,0.2882825434207916,-0.2880963981151581,-0.04517927020788193,0.16432155668735504
4,-0.10276135057210922,0.19323459267616272,-0.046359796077013016,-0.024816183373332024
5,0.3048799932003021,0.18930718302726746,-0.05770539492368698,0.07502306997776031
6,0.11781464517116547,-0.18903501331806183,0.050465553998947144,0.234612375497818
7,0.09435320645570755,-0.054884012788534164,0.09538885205984116,0.10317248106002808
8,0.07068634778261185,-0.2280893474817276,-0.0603349432349205,0.2544160783290863
9,-0.31611642241477966,-0.19946105778217316,-0.026582472026348114,0.12333697825670242
10,-0.4510181248188019,0.16357320547103882,-0.00035883986856788397,0.016182072460651398
11,0.011383970268070698,0.044297415763139725,0.011523538269102573,0.17944300174713135
12,-0.08619188517332077,0.24139465391635895,0.1449630707502365,-0.2730196416378021
13,-0.3822471797466278,0.12342413514852524,0.09798651188611984,-0.03143374249339104
14,0.06760804355144501,-0.4251365065574646,0.053155943751335144,0.1209525465965271
15,0.33836907148361206,-0.17979790270328522,0.21658402681350708,0.02394866943359375
16,-0.04088880121707916,-0.011623585596680641,-0.25004416704177856,-0.117012619972229
17,0.16739323735237122,-0.07912405580282211,-0.1517089158296585,0.051752809435129166
18,0.19218094646930695,-0.4361095726490021,0.09854128956794739,-0.036301448941230774
19,0.6464138627052307,-0.1606791466474533,0.03109055571258068,-0.2979075312614441
20,-0.045073382556438446,-0.08986750990152359,0.019997641444206238,-0.0006136246374808252
21,-0.23966149985790253,0.07715396583080292,0.26728555560112,0.17546436190605164
22,-0.18330885469913483,-0.238894522190094,-0.16963447630405426,-0.1412072479724884
23,0.3310970664024353,-0.12428607791662216,0.021763401105999947,-0.021109484136104584
24,0.20596326887607574,-0.0720568299293518,-0.228306844830513,0.11930546909570694
25,-0.051580533385276794,0.14182426035404205,0.030671067535877228,-0.11127623170614243
26,-0.2673696279525757,-0.09057638049125671,-0.2187228947877884,0.01079125888645649
27,0.22730650007724762,-0.11689051240682602,-0.05537738651037216,-0.12101368606090546
28,-0.037006862461566925,0.2616816461086273,-0.11781526356935501,-0.0602094903588295
29,0.05140581727027893,0.2298930138349533,0.2457141876220703,0.027447236701846123
30,0.33588460087776184,-0.29743027687072754,0.050617460161447525,-0.03702804446220398
31,0.01951170340180397,0.12390533089637756,0.12372897565364838,-0.06057567894458771
32,-0.1931784451007843,0.043211907148361206,0.1546826809644699,0.2036457359790802
33,-0.07735958695411682,0.09935779869556427,0.24240627884864807,-0.18728260695934296
34,-0.1755993515253067,0.26668477058410645,0.20136758685112,-0.2346157729625702
35,0.01609531044960022,-0.29439353942871094,-0.08145932108163834,0.0421084426343441
36,0.07893071323633194,0.34839555621147156,0.027023857459425926,-0.11587272584438324
37,0.1659255176782608,0.048254821449518204,-0.2833788990974426,-0.16054239869117737
38,0.1986943632364273,-0.08213432133197784,-0.029885105788707733,-0.011664298363029957
39,0.3901737332344055,0.06905161589384079,-0.12361723929643631,-0.23605704307556152
40,0.12089399993419647,-0.2569504976272583,-0.13012103736400604,-0.0903138816356659
41,-0.25035905838012695,0.19071805477142334,-0.09677667915821075,-0.00639093853533268
42,-0.08965601772069931,0.2553262710571289,0.29372692108154297,0.011573661118745804
43,0.09493754059076309,0.556054949760437,0.2798411250114441,0.18550746142864227
44,-0.08645240217447281,0.061307359486818314,-0.06607377529144287,-0.25937795639038086
45,-0.08618084341287613,0.03182134032249451,0.028855029493570328,0.028366167098283768
46,-0.05349889397621155,0.2065991461277008,0.28235188126564026,-0.23982493579387665
47,-0.2681801915168762,-0.04901892691850662,-0.07170679420232773,-0.012364364229142666
48,-0.2251231074333191,0.1383308321237564,-0.014111986383795738,0.04686681553721428
49,-0.1713598668575287,0.35235509276390076,0.019251098856329918,0.24328605830669403
50,-0.2898053526878357,0.19626164436340332,-0.09800856560468674,0.020278941839933395
51,0.02947087399661541,-0.038335856050252914,-0.16837657988071442,-0.07201635837554932
52,-0.029003644362092018,0.11942192167043686,-0.31314438581466675,0.43517807126045227
53,-0.34442993998527527,-0.32899028062820435,0.07559890300035477,0.031996529549360275
54,0.043411266058683395,0.0633121058344841,-0.003498165402561426,-0.011847720481455326
55,-0.2911330461502075,-0.2075030505657196,-0.12929633259773254,-0.1812392622232437
56,0.08093537390232086,-0.15577057003974915,-0.1927756369113922,-0.08606720715761185
57,0.2617776691913605,0.2976647615432739,-0.11499897390604019,0.13691529631614685
58,0.1780097931623459,-0.10440971702337265,-0.11305121332406998,0.050009943544864655
59,-0.02413954585790634,-0.32067257165908813,-0.0759410709142685,-0.1630297750234604
60,-0.23609396815299988,0.07257381081581116,-0.14543111622333527,-0.21202416718006134
61,-0.194012850522995,-0.3482408821582794,-0.01129984762519598,-0.18013456463813782
62,0.32227781414985657,-0.23369215428829193,-0.09569774568080902,0.02043912000954151
63,-0.10085606575012207,0.007409840822219849,-0.2439432293176651,-0.08454899489879608
64,-0.1110052764415741,-0.06392563134431839,0.10160434246063232,0.16547316312789917
65,-0.2212650328874588,-0.07993925362825394,-0.006257902830839157,-0.029204800724983215
66,-0.0803932175040245,0.09131669253110886,-0.0730927363038063,-0.02965093031525612
67,-0.2913672626018524,0.2302875965833664,-0.1983557492494583,-0.132541686296463
68,-0.07181417942047119,-0.1573837399482727,0.10895247757434845,-0.20400211215019226
69,0.10021927207708359,0.1844128519296646,-0.048971790820360184,0.09679946303367615
70,0.06116889789700508,0.05450344458222389,0.1652471274137497,0.5530449151992798
71,0.258346825838089,-0.110540971159935,-0.01272280141711235,0.17336849868297577
72,0.11132307350635529,-0.09082534909248352,0.03543517738580704,-0.0006783442222513258
73,-0.15448437631130219,0.020779233425855637,0.007458722218871117,-0.0007344811456277966
74,-0.051473554223775864,-0.1554274559020996,0.020354291424155235,-0.06272877752780914
75,0.29873767495155334,0.1241854876279831,-0.08744717389345169,0.30566835403442383
76,-0.2597430944442749,-0.01513472106307745,-0.2841968536376953,0.04625926539301872
77,0.2185603380203247,0.004934006370604038,-0.04370839148759842,-0.015890028327703476
78,-0.10645483434200287,-0.02073831856250763,0.11763244867324829,-0.14779967069625854
79,0.10779506713151932,0.0010595145868137479,-0.09775955975055695,-0.10032230615615845
80,-0.12778998911380768,0.3009285032749176,-0.044155530631542206,0.08509455621242523
81,0.0803915336728096,0.19076701998710632,0.0799928531050682,-0.11563926190137863
82,0.08803240954875946,0.21032151579856873,0.14625383913516998,-0.06484588980674744
83,-0.17555110156536102,0.33708667755126953,0.15101884305477142,0.05885866656899452
84,-0.21425607800483704,0.0739031583070755,-0.185540109872818,-0.12174607068300247
85,-0.1856125444173813,0.16172704100608826,-0.16019712388515472,-0.08791891485452652
86,0.16795951128005981,0.03632719814777374,-0.08938789367675781,0.20084454119205475
87,-0.08300855755805969,0.047675881534814835,-0.10128186643123627,0.0385555662214756
88,0.009823817759752274,0.1823449730873108,-0.04444267228245735,-0.26676493883132935
89,0.14348872005939484,-0.05369937792420387,0.07797753810882568,-0.10539569705724716
90,0.17614251375198364,-0.025720173493027687,-0.11095443367958069,-0.28369298577308655
91,-0.15325504541397095,-0.04389243572950363,-0.28686103224754333,-0.2968035042285919
92,-0.07616190612316132,-0.20041504502296448,-0.012252956628799438,0.22582325339317322
93,0.5663955211639404,0.007911093533039093,-0.017973000183701515,0.08388742059469223
94,0.09049515426158905,-0.06384343653917313,-0.0143513772636652,0.12193696200847626
95,-0.5119176506996155,-0.0597044937312603,0.03930778056383133,-0.02404562383890152
96,-0.5273702144622803,-0.07260596007108688,0.014635581523180008,-0.012436009012162685
97,-0.26546818017959595,-0.07711678743362427,-0.07726655900478363,-0.29135629534721375
98,0.3471377491950989,0.03093872219324112,0.1842000037431717,0.02810806781053543
99,-0.22822456061840057,-0.437659353017807,0.056128423660993576,0.08591241389513016
100,-0.03537658229470253,0.151387020945549,0.12789975106716156,0.15669046342372894
101,-0.21156045794487,0.24310420453548431,-0.0414334237575531,0.18144111335277557
102,-0.2443646490573883,-0.26809170842170715,-0.15313483774662018,-0.30509960651397705
103,0.10128523409366608,-0.19465072453022003,0.031064791604876518,-0.0508381649851799
104,0.12662756443023682,0.21361035108566284,0.09117059409618378,0.025243770331144333
105,0.3733859658241272,0.26012998819351196,0.05513852462172508,-0.10459078848361969
106,-0.29959914088249207,-0.20939044654369354,-0.186405748128891,0.10623717308044434
107,-0.1250755488872528,-0.01712864264845848,-0.01325283758342266,0.0822385847568512
108,-0.09258126467466354,-0.23299358785152435,0.01690072938799858,-0.12461530417203903
109,-0.16893044114112854,0.0736946314573288,-0.046196285635232925,-0.07366924732923508
110,-0.025671925395727158,-0.16241031885147095,-0.16108083724975586,-0.11374282836914062
111,0.0673229768872261,-0.18073175847530365,-0.08492396026849747,0.10468001663684845
112,-0.177034392952919,0.18593652546405792,-0.047877829521894455,0.14042992889881134
113,-0.09561165422201157,0.17597678303718567,-0.01737726479768753,0.05477376654744148
114,0.1473430097103119,0.06009959056973457,-0.08550117164850235,-0.05131496116518974
115,0.03400547802448273,-0.4972887933254242,-0.0994286835193634,-0.0153842493891716
116,0.14915478229522705,-0.21589022874832153,0.30468085408210754,0.052513740956783295
117,0.2329825758934021,0.052481528371572495,0.17355136573314667,-0.3447784185409546
118,-0.029377762228250504,0.05704283341765404,0.11403040587902069,-0.00557585246860981
119,-0.0652167946100235,0.32269689440727234,0.2189377397298813,0.008206472732126713
120,-0.08513719588518143,0.3098708987236023,0.06231395900249481,0.12665483355522156
121,-0.0005376656190492213,-0.17757001519203186,-0.03400253504514694,-0.03333914279937744
122,-0.030996307730674744,-0.04923674464225769,0.1287866234779358,-0.09064772725105286
123,0.2285924106836319,0.04207174852490425,0.03361791372299194,0.04383504390716553
124,0.04780283197760582,-0.11364315450191498,-0.013440490700304508,-0.07822063565254211
125,-0.08865019679069519,-0.11492849141359329,-0.010869541205465794,0.04635993018746376
126,-0.26953229308128357,-0.2834872901439667,-0.1045227125287056,-0.08858266472816467
127,-0.3128504157066345,-0.04230284318327904,-0.04422042518854141,-0.018492441624403
128,-0.20530416071414948,-0.005698783788830042,-0.2653358280658722,0.010138064622879028
129,-0.13736797869205475,-0.33452847599983215,-0.08511091023683548,0.01674742065370083
130,0.019906897097826004,0.09790255129337311,0.05997725948691368,-0.08592613786458969
131,0.2057582288980484,0.14204396307468414,0.11355987191200256,0.13259980082511902
132,0.4124537706375122,-0.2482912242412567,0.08249356597661972,0.1062941923737526
133,0.12105470895767212,-0.1822565793991089,-0.10523058474063873,0.018150927498936653
134,0.051068346947431564,0.20860975980758667,-0.21195796132087708,-0.3552170991897583
135,0.11308657377958298,0.3623605966567993,0.15682671964168549,-0.1378643959760666
136,-0.0497596301138401,-0.07072114944458008,-0.0659700259566307,0.041154153645038605
137,0.2275022268295288,0.028036730363965034,-0.05882420763373375,-0.22223743796348572
138,0.11591730266809464,0.0633988082408905,0.12527060508728027,0.07809433341026306
139,-0.10784470289945602,-0.04747018590569496,0.1542486548423767,-0.16537445783615112
140,-0.18657322227954865,0.10973996669054031,0.08456036448478699,0.05017977952957153
141,0.03941265493631363,-0.026539143174886703,-0.004970329347997904,0.13702495396137238
142,0.1644616276025772,0.04377039149403572,0.021770622581243515,0.02904943935573101
143,0.10143778473138809,-0.09526697546243668,0.041175298392772675,-0.0032578441314399242
144,-0.016353478655219078,-0.15284499526023865,-0.020968571305274963,-0.006194085348397493
145,0.017351236194372177,0.2325480580329895,0.03750164806842804,0.27786320447921753
146,0.03897564485669136,-0.033918555825948715,-0.08947659283876419,-0.031212855130434036
147,0.040067922323942184,0.08925452828407288,-0.004875003360211849,0.023843972012400627
148,-0.10670466721057892,-0.15029653906822205,-0.09777434915304184,-0.011920960620045662
149,0.0029639138374477625,0.037056900560855865,-0.03084089607000351,0.09453560411930084
150,0.12439089268445969,-0.29387030005455017,-0.02798621542751789,-0.18511350452899933
151,0.07732473313808441,-0.08854464441537857,0.13326355814933777,-0.08622278273105621
152,0.010234273970127106,0.06716357171535492,0.13539890944957733,-0.0753742903470993
153,-0.18031497299671173,-0.2564564347267151,-0.04635930806398392,-0.05047931894659996
154,0.3912771940231323,-0.22262437641620636,0.02444831095635891,-0.14604859054088593
155,0.008037266321480274,0.04398994520306587,-0.05447738245129585,0.14127188920974731
156,-0.04724464565515518,-0.02041098289191723,0.297405481338501,0.2181835174560547
157,-0.05345560610294342,-0.02857855334877968,0.2498679757118225,0.09686160832643509
158,0.05484578385949135,0.22496920824050903,0.15634679794311523,0.17711368203163147
159,-0.0826239213347435,-0.0060100373812019825,0.1049918606877327,-0.03648924082517624
160,0.17466653883457184,0.02349647879600525,0.1414068341255188,-0.03307737410068512
161,0.1788233369588852,-0.11243288964033127,-0.09129993617534637,-0.09248566627502441
162,-0.16655662655830383,0.03812728822231293,0.03241844102740288,-0.10663339495658875
163,-0.20084822177886963,0.04618940129876137,0.022282425314188004,-0.07663837820291519
164,-0.19854766130447388,0.06934349238872528,0.004373448435217142,0.12095017731189728
165,-0.04479583352804184,0.05292646959424019,0.11687318235635757,0.036536458879709244
166,-0.04937396198511124,0.02237962745130062,-0.07302424311637878,0.120254285633564
167,0.037566810846328735,-0.2841808795928955,-0.1282791942358017,0.14294438064098358
168,0.05873649939894676,0.014655186794698238,0.09981163591146469,0.012698574922978878
169,0.35263246297836304,0.1736406534910202,0.13709482550621033,-0.15898238122463226
170,-0.08375481516122818,0.07716058939695358,-0.04151394963264465,0.046020328998565674
171,-0.014159140177071095,0.08331241458654404,0.11955831944942474,-0.034720368683338165
172,0.17221993207931519,0.17985013127326965,0.03810805454850197,0.0019202857511118054
173,-0.08706442266702652,0.10867562144994736,0.05748194456100464,-0.014719556085765362
174,0.007293336093425751,-0.23453904688358307,-0.13841333985328674,-0.12190242111682892
175,-0.02216736413538456,-0.1581677496433258,-0.11640828102827072,-0.016068002209067345
176,-0.2636152505874634,0.037592813372612,-0.15626060962677002,0.16494637727737427
177,0.05021623894572258,0.07716553658246994,0.02595421113073826,0.10892199724912643
178,-0.002315087243914604,0.0078234588727355,-0.028264375403523445,-0.13454389572143555
179,-0.08145881444215775,-0.1689070612192154,0.17692676186561584,0.031528688967227936
180,0.017083538696169853,-0.01516010519117117,0.04627615213394165,0.07410219311714172
181,-0.16467945277690887,0.09859047830104828,-0.017566736787557602,0.03807585686445236
182,-0.010699252597987652,0.11054979264736176,0.1239476129412651,0.15869951248168945
183,-0.03742469474673271,0.12074732780456543,-0.009504455141723156,0.011291133239865303
184,-0.13191616535186768,-0.03830438107252121,-0.03040183335542679,-0.1360301971435547
185,0.15045258402824402,0.07954030483961105,0.056464970111846924,0.07917605340480804
186,0.14026254415512085,0.03655322268605232,0.09781104326248169,-0.031164128333330154
187,0.11900760233402252,-0.11023470014333725,-0.12053346633911133,-0.0655020996928215
188,-0.09548305720090866,-0.18165171146392822,0.0013838973827660084,0.04438476637005806
189,0.009297458454966545,-0.05255178362131119,0.06067530810832977,0.006889749318361282
190,0.22314323484897614,-0.061707817018032074,0.027019530534744263,0.11680331826210022
191,-0.017776519060134888,-0.053300198167562485,0.055630411952733994,0.07989479601383209
192,-0.03818637505173683,-0.016015825793147087,-0.03389190137386322,0.1250036656856537
193,-0.086448535323143,0.10406216979026794,0.0021424503065645695,-0.007282312028110027
194,-0.1382872760295868,0.01924973353743553,-0.14708760380744934,-0.0833507627248764
195,0.00221469858661294,-0.05606834962964058,-0.07743998616933823,0.12238502502441406
196,0.1510729342699051,0.17929987609386444,-0.02929503656923771,-0.14034849405288696
197,0.16977082192897797,-0.07854431867599487,-0.21613331139087677,0.07404094189405441
198,-0.12110640853643417,-0.06606462597846985,0.158080592751503,0.08529714494943619
199,-0.2836390733718872,0.16705678403377533,-0.05412480980157852,0.002350844908505678
200,-0.08093556761741638,0.07380279153585434,-0.09287583082914352,0.28441759943962097
201,-0.06973156332969666,-0.07058323174715042,-0.035126492381095886,-0.019594570621848106
202,-0.030981561169028282,-0.09886040538549423,-0.17769356071949005,0.0949978455901146
203,0.062036603689193726,0.026468729600310326,0.0133678512647748,0.006700119469314814
204,-0.06693834066390991,0.0696358010172844,-0.0671515241265297,-0.04416194185614586
205,0.15418341755867004,-0.1293269246816635,-0.018908092752099037,-0.061921171844005585
206,0.07849739491939545,-0.20023491978645325,0.06379526108503342,-0.16469153761863708
207,-0.16997011005878448,0.06427224725484848,0.0751253217458725,-0.02000531367957592
208,0.13249221444129944,-0.22164614498615265,-0.10457134246826172,-0.04798856005072594
209,0.2083379626274109,-0.09320323169231415,-0.07966979593038559,-0.16388283669948578
210,0.006513197440654039,0.07948111742734909,0.01560267899185419,0.028247222304344177
211,0.048362959176301956,-0.0604112446308136,-0.048734694719314575,-0.04377206042408943
212,0.13011328876018524,0.030392972752451897,0.04691612347960472,0.032120827585458755
213,0.09519416838884354,-0.07060936838388443,0.0135970963165164,0.02741893194615841
214,0.024868205189704895,0.023410016670823097,-0.07194120436906815,0.008748447522521019
215,-0.08548258990049362,0.28881263732910156,0.013916190713644028,0.08309140056371689
216,0.060350414365530014,0.14636680483818054,0.0438193753361702,-0.10579737275838852
217,-0.08779412508010864,0.08277398347854614,-0.046555161476135254,-0.1620280146598816
218,-0.06194397434592247,0.07416629791259766,0.06442919373512268,-0.14122895896434784
219,0.04059911519289017,0.16036245226860046,0.15458722412586212,0.024097979068756104
220,0.10955819487571716,0.17250119149684906,0.07620261609554291,-0.009417792782187462
221,-0.021232856437563896,-0.09417273849248886,-0.1199038177728653,0.07162930071353912
222,-0.03804699331521988,-0.07006146013736725,0.09750445187091827,-0.01586354710161686
223,0.06085311993956566,-0.055645234882831573,0.059213124215602875,-0.14278431236743927
224,-0.005239698104560375,0.04121864587068558,0.07217594981193542,-0.0092808548361063
225,0.09071394801139832,0.18459956347942352,0.037241313606500626,0.08014526963233948
226,0.06387609988451004,0.06303547322750092,0.08114207535982132,-0.054024841636419296
227,0.14342384040355682,-0.025976048782467842,0.09231479465961456,0.08280201256275177
228,-0.12974722683429718,0.0011919453972950578,-0.1895965039730072,0.02919728308916092
229,-0.14295227825641632,-0.06864985078573227,-0.02231789380311966,-0.07141286134719849
230,-0.06456834077835083,-0.079400934278965,-0.14035074412822723,-0.1086096465587616
231,-0.1691758781671524,0.03666144236922264,-0.039623286575078964,0.048354968428611755
232,0.004498159978538752,-0.10622697323560715,0.0010179817909374833,-0.08104992657899857
233,-0.01633671671152115,-0.03822106495499611,0.04601283371448517,-0.12084420770406723
234,-0.014279088005423546,0.16619324684143066,0.04743768274784088,-0.10903019458055496
235,0.04855925962328911,-0.13157281279563904,0.012111546471714973,-0.05000854656100273
236,-0.10680770128965378,-0.008921997621655464,-0.10517792403697968,0.1357940286397934
237,-0.012319992296397686,0.20936156809329987,-0.03464610502123833,0.015610627830028534
238,-0.0308667179197073,0.04787619039416313,-0.06349741667509079,-0.024540472775697708
239,0.008684220723807812,-0.053147993981838226,-0.07396932691335678,-0.10662297159433365
240,-0.09429395943880081,-0.07523441314697266,-0.05877256393432617,-0.015018935315310955
241,0.04605839401483536,-0.09053301811218262,0.03204352781176567,0.003658283967524767
